taxo_id,kingdom,supergroup,division,class,order,family,genus,species,taxo_id
2187,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis_infundibulum,2187
1664,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Licnophoria,Licnophoridae,Licnophora,Licnophora_lyngbycola,1664
5011,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gelidiales,Gelidiales_X,Gelidium,Gelidium_vagum,5011
46827,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Pinnularia,Pinnularia_rupestris,46827
4965,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Corallinales,Corallinales_X,Neogoniolithon,Neogoniolithon_brassica-florida,4965
7768,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Orthotrichum,Orthotrichum_sordidum,7768
1001,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Schizocaryum,Schizocaryum_dogieli,1001
48976,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Borghiellaceae,Baldinia,Baldinia_sp.,48976
5263,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Halymeniales,Halymeniales_X,Tsengia,Tsengia_laingii,5263
48971,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Apocalathium,Apocalathium_aciculiferum,48971
45398,Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Pansomonadida,Agitatidae,Agitata,Agitata_tremulans,45398
5858,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Begonia,Begonia_scapigera,5858
47603,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Haliphthorales,Halodaphnea,Halodaphnea_panulirata,47603
8363,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Sagittaria_plant,Sagittaria_trifolia,8363
48783,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_A,Spirotontonia,Spirotontonia_taiwanica,48783
898,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Ophryoglenida,Ichthyophthirius,Ichthyophthirius_multifiliis,898
50495,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Eimeriidae,Goussia8,Goussia8_neglecta,50495
1512,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Halteriidae,Halteria,Halteria_grandinella,1512
4857,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Ptilota,Ptilota_hannafordii,4857
45387,Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,Sandona,Sandona_campae,45387
1968,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Kareniaceae,Karenia,Karenia_mikimotoi,1968
5598,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Amentotaxus,Amentotaxus_formosana,5598
1267,Eukaryota,Alveolata,Ciliophora,Prostomatea_1,Prostomatea_1_X,Colepidae,Levicoleps,Levicoleps_biwae,1267
45333,Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Cercomonadida,Paracercomonadidae,Paracercomonas,Paracercomonas_crassicauda,45333
2208,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophysiales,Oxyphysiaceae,Phalachroma,Phalacroma_rapa,2208
47299,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Pylaiella,Pylaiella_littoralis,47299
951,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peniculia,Parameciidae,Paramecium,Paramecium_sp.,951
45249,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Marimonadida,Marimonadida_X,Marimonadida_XX,Marimonadida_XX_sp.,45249
50285,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Piroplasmorida,Babesiidae,Babesia10,Babesia10_sp.,50285
1145,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Tetrahymenida,Tetrahymena,Tetrahymena_corlissi,1145
959,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Oligohymenophorea_X,Urocentridae,Urocentrum,Urocentrum_sp.,959
4462,Eukaryota,Archaeplastida,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,Porphyra,Porphyra_lucasii,4462
8144,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Polytrichastrum,Polytrichastrum_longisetum,8144
4776,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Odonthalia,Odonthalia_floccosa,4776
2081,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_tsawwassenense,2081
2733,Eukaryota,Amoebozoa,Conosa,Variosea,ATCC50593-Flamella-WIM80-lineage,Flamella-lineage,Flamella,Flamella_arnhemensis,2733
9214,Eukaryota,Archaeplastida,Streptophyta,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Penium,Penium_exiguum,9214
1799,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,Azadinium_poporum,1799
1135,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Deltopylidae,Agolohymena,Agolohymena_aspidocauda,1135
47594,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Atkinsiellales,Atkinsiella,Atkinsiella_dubia,47594
50570,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Haemosporida,Plasmodiidae,Plasmodium1,Plasmodium1_simium,50570
47838,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Peronosporales,Pythium,Pythium_splendens,47838
47416,Eukaryota,Stramenopiles,Opalozoa,Bicoecea,Anoecales,Cafeteriaceae,Cafeteria,Cafeteria_minima,47416
1244,Eukaryota,Alveolata,Ciliophora,Plagiopylea,Plagiopylea_X,Epalxellidae,Epalxella,Epalxella_antiquorum,1244
45093,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Haplosporida,Haplosporidiidae,Haplosporidium,Haplosporidium_lusitanicum,45093
1905,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Gonyaulacaceae,Gonyaulax,Gonyaulax_cochlea,1905
5177,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Stictosporum,Stictosporum_nitophylloides,5177
1448,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Discocephalidae,Prodiscocephalus,Prodiscocephalus_borrori,1448
2819,Eukaryota,Amoebozoa,Lobosa,Discosea-Flabellinia,Vannellida,Vannellidae,Vannella,Vannella_sp.,2819
1806,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Blastodiniaceae,Blastodinium,Blastodinium_crassum,1806
47320,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Sphacelaria,Sphacelaria_sp.,47320
46498,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Amphora,Amphora_montana,46498
47098,Eukaryota,Stramenopiles,Ochrophyta,Synurophyceae,Synurales,Synurales_X,Synura,Synura_mammillosa,47098
49357,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_5,Chlamydodontidae,Chlamydodon,Chlamydodon_mnemosyne,49357
47101,Eukaryota,Stramenopiles,Ochrophyta,Synurophyceae,Synurales,Synurales_X,Synura,Synura_petersenii,47101
5343,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Cordylecladia,Cordylecladia_erecta,5343
49076,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Symbiodinium,Symbiodinium_sp._Clade_C,49076
1480,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Euplotidae,Euplotes,Euplotes_sinicus,1480
47868,Eukaryota,Stramenopiles,Opalozoa,Opalinata,Opalinata_X,Blastocystis-Group,Blastocystis,Blastocystis_pythoni,47868
49382,Eukaryota,Alveolata,Ciliophora,Plagiopylea,Plagiopylea_X,Trimyemidae,Trimyema,Trimyema_minutum,49382
47067,Eukaryota,Stramenopiles,Ochrophyta,Synurophyceae,Synurales,Synurales_X,Mallomonas,Mallomonas_adamas,47067
605,Eukaryota,Alveolata,Ciliophora,Heterotrichea,Heterotrichea_X,Folliculinidae,Folliculinidae_X,Folliculinidae_X_sp.,605
47884,Eukaryota,Stramenopiles,Pseudofungi,Pirsonia_Clade,Pirsonia_Clade_X,Pirsonia_Clade_XX,Pirsonia,Pirsonia_punctigera,47884
48661,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,Pelagomonadaceae_X,Pelagomonadaceae_X_sp.,48661
5466,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Abies,Abies_lasiocarpa,5466
1634,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Pseudokeronopsidae,Pseudokeronopsis,Pseudokeronopsis_flava,1634
49259,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Tetrahymenida,Tetrahymenida_X,Tetrahymenida_X_sp.,49259
50626,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Sarcocystidae,Sarcocystis3,Sarcocystis3_buffalonis,50626
1470,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Euplotidae,Euplotes,Euplotes_octocarinatus,1470
48961,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Goniodomataceae,Alexandrium,Alexandrium_pseudogonyaulax,48961
48669,Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-D,Chrysophyceae_Clade-D_X,Chrysophyceae_Clade-D_X_sp.,48669
45167,Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Cryptofilida,Nanofilidae,Nanofila,Nanofila_sp.,45167
47863,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Saprolegniales,Saprolegnia,Saprolegnia_sp.,47863
5317,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Botryocladia,Botryocladia_sonderi,5317
47601,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Haliphthorales,Halocrusticida,Halocrusticida_baliensis,47601
4608,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Callithamniaceae,Aglaothamnion,Aglaothamnion_tenuissimum,4608
50549,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Sarcocystidae,Toxoplasma1,Neospora1_caninum,50549
10103,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonadales_XX,Cryptomonadales_XX_sp.,10103
46081,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Licmophora,Licmophora_gracilis,46081
493,Eukaryota,Alveolata,Ciliophora,Armophorea,Armophorea_X,Nyctotheridae,Nyctotheroides,Nyctotheroides_deslierresae,493
5052,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Callophyllis,Callophyllis_rangiferina,5052
50333,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Cryptogregarinorida,Cryptosporidiidae,Cryptosporidium1,Cryptosporidium1_parvum,50333
564,Eukaryota,Alveolata,Ciliophora,Colpodea,Colpodea_X,Cyrtolophosidida,Aristerostoma,Aristerostoma_sp.,564
6118,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Ceratophyllum,Ceratophyllum_demersum,6118
6986,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Haplomitrium,Haplomitrium_hookeri,6986
7376,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Solanum,Solanum_lycopersicum,7376
50282,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Piroplasmorida,Babesiidae,Babesia10,Babesia10_capreoli,50282
301,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Neogregarinorida,Actinocephalidae,Ascogregarina,Ascogregarina_culicis,301
50616,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Eimeriida,Sarcocystidae,Sarcocystis10,Sarcocystis10_neurona,50616
50332,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Cryptogregarinorida,Cryptosporidiidae,Cryptosporidium1,Cryptosporidium1_meleagridis,50332
1455,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Euplotidae,Euplotes,Euplotes_daidaleos,1455
45212,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Euglyphidae,Euglypha,Euglypha_penardi,45212
4859,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Shepleya,Shepleya_wattsii,4859
1887,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Tovelliaceae,Esoptrodinium,Esoptrodinium_sp.,1887
47710,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Peronosporales,Phytophthora,Phytophthora_capsici,47710
2219,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Suessiales,Suessiaceae,Pelagodinium,Pelagodinium_sp.,2219
9057,Eukaryota,Archaeplastida,Streptophyta,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Closterium,Closterium_navicula,9057
47218,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Cystoseira,Cystoseira_hakodatensis,47218
7135,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Ionidium,Ionidium_commune,7135
4428,Eukaryota,Archaeplastida,Glaucophyta,Glaucocystophyceae,Glaucocystophytes,Cyanophoraceae,Cyanophora,Cyanophora_paradoxa,4428
47473,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulales,Labyrinthulaceae,Oblongichytrium,Oblongichytrium_sp.,47473
5127,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Neodilsea,Neodilsea_natashae,5127
49334,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_2,Pleuronematida,Pleuronematida_X,Pleuronematida_X_sp.,49334
10095,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Chroomonas,Chroomonas_mesostigmatica,10095
8275,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Reboulia,Reboulia_hemisphaerica,8275
5457,Eukaryota,Archaeplastida,Streptophyta,Coleochaetophyceae,Coleochaetophyceae_X,Coleochaetophyceae_XX,Coleochaete,Coleochaete_scutata,5457
5275,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Hildenbrandiales,Hildenbrandiales_X,Hildenbrandia,Hildenbrandia_rubra,5275
47339,Eukaryota,Stramenopiles,Ochrophyta,Pinguiophyceae,Pinguiochrysidales,Pinguiochrysidaceae,Glossomastix,Glossomastix_chrysoplasta,47339
1000,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Zoothamnopsis,Zoothamnopsis_sinica,1000
1730,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,Amphisiella,Amphisiella_annulata,1730
1787,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Amyloodinium,Amyloodinium_ocellatum,1787
45131,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Plasmodiophorida,Plasmodiophorida_X,Spongospora,Spongospora_sp.,45131
886,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Foettingeriidae,Hyalophysa,Hyalophysa_lwoffi,886
6,Eukaryota,Alveolata,Apicomplexa,Apicomplexa_X,Apicomplexa_XX,Aggregatidae,Aggregata,Aggregata_octopiana,6
47661,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Peronosporales,Pythium,Pythium_sp.,47661
2518,Eukaryota,Amoebozoa,Conosa,Mycetozoa-Dictyostelea,Dictyosteliida,Dictyosteliida-Group-III,Dictyostelium-Group-III,Dictyostelium_potamoides,2518
2047,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Polykrikos,Polykrikos_herdmaniae,2047
5394,Eukaryota,Archaeplastida,Rhodophyta,Rhodellophyceae,Rhodellales,Rhodellales_X,Rhodella,Rhodella_violacea,5394
47778,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Peronosporales,Phytophthora,Phytophthora_sojae,47778
46330,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Skeletonema,Skeletonema_menzellii,46330
47463,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulales,Labyrinthulaceae,Labyrinthula,Labyrinthula_sp.,47463
903,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Hymenostomatia,Tetrahymenida,Dexiostoma,Dexiostoma_campyla,903
47872,Eukaryota,Stramenopiles,Opalozoa,Opalinata,Opalinata_X,Blastocystis-Group,Blastocystis-Group_X,Blastocystis-Group_X_sp.,47872
4565,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Batrachospermales,Batrachospermales_X,Batrachospermum,Batrachospermum_boryanum,4565
1745,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,Goniodomataceae,Alexandrium,Alexandrium_hiranoi,1745
1453,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Euplotidae,Euplotes,Euplotes_charon,1453
9218,Eukaryota,Archaeplastida,Streptophyta,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Phymatodocis,Phymatodocis_nordstedtiana,9218
7810,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Panax,Panax_notoginseng,7810
1496,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Uronychiidae,Diophrys,Diophrys_appendiculata,1496
45408,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_sp.,45408
5182,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gigartinales,Gigartinales_X,Wurdemannia,Wurdemannia_miniata,5182
1529,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Holostichidae,Holosticha,Holosticha_sp.,1529
49360,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_5,Chlamydodontidae,Paracyrtophoron,Paracyrtophoron_tropicum,49360
1485,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Euplotidae,Euplotoides,Euplotoides_vannus,1485
9211,Eukaryota,Archaeplastida,Streptophyta,Zygnemophyceae,Zygnemophyceae_X,Zygnemophyceae_XX,Onychonema,Onychonema_laeve,9211
5232,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gracilariales,Gracilariales_X,Gracilariopsis,Gracilariopsis_persica,5232
2754,Eukaryota,Amoebozoa,Conosa,Variosea,Variosea_X,Phalansteriidae,Phalansterium,Phalansterium_solitarium,2754
46184,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Bellerochea,Bellerochea_malleus,46184
2279,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II_X,Dino-Group-II-Clade-52_X,Dino-Group-II-Clade-52_X_sp.,2279
2974,Eukaryota,Apusozoa,Apusomonadidae,Apusomonadidae_Group-1,Apusomonadidae_Group-1_X,Apusomonadidae_Group-1_XX,Amastigomonas,Amastigomonas_sp.,2974
46065,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Grammatophora,Grammatophora_oceanica,46065
4677,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Dasyaceae,Eupogodon,Eupogodon_spinellus,4677
47858,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Saprolegniales,Leptolegnia,Leptolegnia_chapmanii,47858
1113,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia_2,Sessilida,Vorticella,Vorticella_convallaria,1113
46345,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Stephanodiscus,Stephanodiscus_sp.,46345
4917,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Corallinales,Corallinales_X,Hydrolithon,Hydrolithon_onkodes,4917
47890,Eukaryota,Stramenopiles,Opalozoa,Placidideae,Placidiales,Placidiales_X,Placidiales_XX,Placidiales_XX_sp.,47890
4846,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Griffithsia,Griffithsia_monilis,4846
47881,Eukaryota,Stramenopiles,Pseudofungi,Pirsonia_Clade,Pirsonia_Clade_X,Pirsonia_Clade_XX,Pirsonia,Pirsonia_diadema,47881
8025,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Pinus,Pinus_luchuensis,8025
5368,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Lomentaria,Lomentaria_australis,5368
2399,Eukaryota,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Perkinsida_XX,Perkinsus,Perkinsus_chesapeaki,2399
5236,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Gracilariales,Gracilariales_X,Holmsella,Holmsella_pachyderma,5236
45358,Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Allapsidae,Allapsa,Allapsa_sp.,45358
8071,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Podocarpus,Podocarpus_costalis,8071
1435,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Aspidiscidae,Aspidisca,Aspidisca_aculeata,1435
4843,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Dasyphila,Dasyphila_preissii,4843
10108,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonas,Cryptomonas_borealis,10108
1605,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,Oxytrichidae,Pleurotricha,Pleurotricha_lanceolota,1605
46127,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Araphid-pennate,Staurosira,Staurosira_subsalina,46127
1919,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium_dorsalisulcum,1919
49031,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Naiadinium,Naiadinium_polonicum,49031
49153,Eukaryota,Alveolata,Ciliophora,CONTH_4,CONTH_4_X,CONTH_4_XX,CONTH_4_XXX,CONTH_4_XXX_sp.,49153
48756,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_K,Strombidium_K,Strombidium_K_sp.,48756
45892,Eukaryota,Rhizaria,Radiolaria,Acantharea,Chaunacanthida,Chaunacanthida_X,Chaunacanthida_XX,Chaunacanthida_XX_sp.,45892
5359,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Gloiocladia,Gloiocladia_repens,5359
2255,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp.,2255
47284,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Padina,Padina_crassa,47284
10074,Eukaryota,Hacrobia,Centroheliozoa,Centroheliozoa_X,Pterocystida,Pterocystida_X,Pterocystida_XX,Pterocystida_XX_sp.,10074
47590,Eukaryota,Stramenopiles,Ochrophyta,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,MOCH-2_XXX_sp.,47590
352,Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,Pterospora,Pterospora_floridiensis,352
47265,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Halothrix,Halothrix_ambigua,47265
4548,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Acrochaetiales,Acrochaetiales_X,Audouinella,Audouinella_arcuata,4548
48694,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_I,Pelagostrobilidium,Pelagostrobilidium_neptuni,48694
48973,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidiniopsidaceae,Archaeperidinium,Archaeperidinium_saanichi,48973
46199,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,Chaetoceros_calcitrans,46199
48747,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_G,Strombidiidae_G_X,Strombidiidae_G_X_sp.,48747
10125,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonas,Cryptomonas_sp.,10125
6728,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Epistephium,Epistephium_subrepens,6728
2643,Eukaryota,Amoebozoa,Conosa,Mycetozoa-Myxogastrea,Stemonitales-Physarales,Physaraceae,Physarum,Physarum_sp.,2643
10109,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonas,Cryptomonas_commutata,10109
5380,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniales_X,Sparlingia,Sparlingia_pertusa,5380
2552,Eukaryota,Amoebozoa,Conosa,Mycetozoa-Dictyostelea,Dictyosteliida,Dictyosteliida-Group-IV,Dictyostelium-Group-IV,Dictyostelium_rosarium,2552
46912,Eukaryota,Stramenopiles,Ochrophyta,Bolidophyceae,Parmales,Triparmaceae,Triparma,Triparma_pacifica,46912
8699,Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Tetraphis,Tetraphis_pellucida,8699
